"id","url","name","answers","rightAnswer","description","ask"
"3ffd992c-b9eb-4d5f-a700-e3d90e7edc8e",naturais-119-2018,Ciências Naturais e suas Tecnologias - QUESTÃO 119 - 2018,"{""a"": ""esquistossomose."", ""b"": ""leptospirose."", ""c"": ""leishmaniose."", ""d"": ""hanseníase."", ""e"": ""aids.""}",c,"A utilização de extratos de origem natural tem recebido a atenção de pesquisadores em todo o mundo, principalmente nos países em desenvolvimento que são altamente acometidos por doenças infecciosas e parasitárias. Um bom exemplo dessa utilização são os produtos de origem botânica que combatem insetos.",O uso desses produtos pode auxiliar no controle da
"402a9770-9c60-40f0-847a-3c19d5bc6d69",matematica-165-2019,Matemática e suas Tecnologias - Questão 165 - 2019,"{""a"": ""1,60"", ""b"": ""1,78"", ""c"": ""1,79"", ""d"": ""1,81"", ""e"": ""1,82""}",c,"O preparador físico de um time de basquete dispõe de um plantel de 20 jogadores, com média de altura igual a 1,80 m. No último treino antes da estreia em um campeonato, um dos jogadores desfalcou o time em razão de uma séria contusão, forçando o técnico a contratar outro jogador para recompor o grupo.","Se o novo jogador é 0,20 m mais baixo que o anterior, qual é a média de altura, em metro, do novo grupo?"
"40342446-d232-4670-9cbd-88991a9e1af8",linguagens-96-2016,"Linguagens, Códigos e suas Tecnologias - QUESTÃO 96 - 2016","{""a"": ""ressaltar a importância da intertextualidade."", ""b"": ""propor leituras diferentes das previsíveis."", ""c"": ""apresentar o ponto de vista da autora."", ""d"": ""discorrer sobre o ato de leitura."", ""e"": ""focar a participação do leitor.""}",d,"Ler não é decifrar, como num jogo de adivinhações, o sentido de um texto. É, a partir do texto, ser capaz de atribuir-lhe signiﬁcado, conseguir relacioná-lo a todos os outros textos signiﬁcativos para cada um, reconhecer nele o tipo de leitura que o seu autor pretendia e, dono da própria vontade, entregar-se a essa leitura, ou rebelar-se contra ela, propondo uma outra não prevista.","Nesse texto, a autora apresenta reflexões sobre o processo de produção de sentidos, valendo-se da metalinguagem. <br />Essa função da linguagem torna-se evidente pelo fato de o texto"
"4053b88d-4069-4824-8934-f970a30658fe",humanas-28-2013,Ciências Humanas e suas Tecnologias - QUESTÃO 28 - 2013,"{""a"": ""controlar a erosão laminar."", ""b"": ""preservar as nascentes fluviais."", ""c"": ""diminuir a contaminação química."", ""d"": ""incentivar a produção transgênica."", ""e"": ""implantar a mecanização intensiva.""}",a,<img src='https://enemapi.erikna.com/images/2013/28.png' />,"Na imagem, visualiza-se um método de cultivo e as transformações provocadas no espaço geográfico. O objetivo imediato da técnica agrícola utilizada é"
"406d41df-7dcc-4823-acd0-268e58e0bb92",humanas-79-2022,Ciências Humanas e suas Tecnologias - QUESTÃO 79 - 2022,"{""a"": ""habilidades artísticas e culturais dos sujeitos."", ""b"": ""vocações religiosas e pedagógicas dos mestres."", ""c"": ""naturezas antropológica e etnográca dos expositores."", ""d"": ""preservações arquitetônica e visual dos conservatórios."", ""e"": ""competências econômica e nanceira dos comerciantes.""}",a,"Hoje sou um ser inanimado, mas já tive vida pulsante em seivas vegetais, fui um ser vivo; é bem verdade que do reino vegetal, mas isso não me tirou a percepção de vida vivida como tamborete. Guardo apreço pelos meus criadores, as mãos que me zeram, me venderam, e pelas mulheres que me usaram para suas vendas e de tantas outras maneiras. Essas pessoas, sim, tiveram suas subjetividades, singularidades e pluralidades, que estão incorporadas a mim. É preciso considerar que a nossa história, de móveis de museus, está para além da mera vinculação aos estilos e à patrimonialização que recebemos como bem material vinculado ao patrimônio imaterial. A nossa história está ligada aos dons individuais das pessoas e suas práticas sociais. Alguns indivíduos consagravam-se por terem determinados requisitos, tais como o conhecimento de modelos clássicos ou destreza nos desenhos. ","Ao descrever-se como patrimônio museológico, o objeto abordado no texto associa a sua história às"
"4073f72d-6baf-431b-afc2-8b82dc0f678a",naturais-49-2014,Ciências Naturais e suas Tecnologias - QUESTÃO 49 - 2014,"{""a"": ""etanol, obtido a partir da decomposição da matéria orgânica por bactérias."", ""b"": ""gás natural, formado pela ação de fungos decompositores da matéria orgânica."", ""c"": ""óleo de xisto, obtido pela decomposição da matéria orgânica pelas bactérias anaeróbias."", ""d"": ""gás metano, obtido pela atividade de bactérias anaeróbias na decomposição da matéria orgânica."", ""e"": ""gás liquefeito de petróleo, obtido pela decomposição de vegetais presentes nos restos de comida.""}",d,"O potencial brasileiro para transformar lixo em energia permanece subutilizado — apenas pequena parte dos resíduos brasileiros é utilizada para gerar energia. Contudo, bons exemplos são os aterros sanitários, que utilizam a principal fonte de energia ali produzida. Alguns aterros vendem créditos de carbono com base no Mecanismo de Desenvolvimento Limpo (MDL), do Protocolo de Kyoto.","Essa fonte de energia subutilizada, citada no texto, é o"
"40a994c1-541d-43ae-9c88-86714a1a82ed",humanas-06-2014,Ciências Humanas e suas Tecnologias - QUESTÃO 06 - 2014,"{""a"": ""atração de empresas estrangeiras."", ""b"": ""reformulação do sistema fundiário."", ""c"": ""incremento da mão de obra imigrante."", ""d"": ""desenvolvimento de política industrial."", ""e"": ""financiamento de pequenos agricultores.""}",d,"Ao deflagrar-se a crise mundial de 1929, a situação da economia cafeeira se apresentava como se segue. A produção, que se encontrava em altos níveis, teria que seguir crescendo, pois os produtores haviam continuado a expandir as plantações até aquele momento. Com efeito, a produção máxima seria alcançada em 1933, ou seja, no ponto mais baixo da depressão, como reflexo das grandes plantações de 1927-1928. Entretanto, era totalmente impossível obter crédito no exterior para financiar a retenção de novos estoques, pois o mercado internacional de capitais se encontrava em profunda depressão, e o crédito do governo desaparecera com a evaporação das reservas.",Uma resposta do Estado brasileiro à conjuntura econômica mencionada foi o(a)
"40e3bfb4-dd82-4e5e-8e8e-92eb03e046d9",naturais-93-2020,Ciências Naturais e suas Tecnologias - Questão 93 - 2020,"{""a"": "" alta pressão."", ""b"": "" alta temperatura."", ""c"": "" excesso de reagentes."", ""d"": "" maior superfície de contato."", ""e"": "" elevada energia de ativação.""}",d,"A nanotecnologia pode ser caracterizada quando os compostos estão na ordem de milionésimos de milímetros, como na utilização de nanomateriais catalíticos nos processos industriais. O uso desses materiais aumenta a eficiência da produção, consome menos energia e gera menores quantidades de resíduos. O sucesso dessa aplicação tecnológica muitas vezes está relacionado ao aumento da velocidade da reação química envolvida.",O êxito da aplicação dessa tecnologia é por causa da realização de reações químicas que ocorrem em condições de
"41349055-d7e5-44d5-9c9f-844f60a5f985",matematica-176-2011,Matemática e suas Tecnologias - QUESTÃO - 176 - 2011,"{""a"": ""1998 e 2001."", ""b"": ""2001 e 2003."", ""c"": ""2003 e 2006."", ""d"": ""2003 e 2007."", ""e"": ""2003 e 2008.""}",c,"O termo agronegócio não se refere apenas à agricultura e à pecuária, pois as atividades ligadas a essa produção incluem fornecedores de equipamentos, serviços para a zona rural, industrialização e comercialização dos produtos.<br />O gráfico seguinte mostra a participação percentual do agronegócio no PIB brasileiro:<br /><img src='https://enemapi.erikna.com/images/2011/176.png' /><br />Esse gráfico foi usado em uma palestra na qual o orador ressaltou uma queda da participação do agronegócio no PIB brasileiro e a posterior recuperação dessa participação, em termos percentuais.","Segundo o gráfico, o período de queda ocorreu entre os anos de"
"41382e9d-7277-42cc-9950-d43c6bb81583",linguagens-104-2013,"Linguagens, Códigos e suas Tecnologias - QUESTÃO 104  - 2013","{""a"": ""criar relação de subordinação entre leitor e autor, já que ambos usam as novas tecnologias."", ""b"": ""enfatizar a probabilidade de que toda população brasileira esteja aprisionada às novas tecnologias."", ""c"": ""indicar, de forma clara, o ponto de vista de que hoje as pessoas são controladas pelas novas tecnologias."", ""d"": ""tornar o leitor copartícipe do ponto de vista de que ele manipula as novas tecnologias e por elas é manipulado."", ""e"": ""demonstrar ao leitor sua parcela de responsabilidade por deixar que as novas tecnologias controlem as pessoas.""}",d,"<strong>Novas tecnologias</strong><br />Atualmente, prevalece na mídia um discurso de exaltação das novas tecnologias, principalmente aquelas ligadas às atividades de telecomunicações. Expressões frequentes como “o futuro já chegou”, “maravilhas tecnológicas” e “conexão total com o mundo” “fetichizam” novos produtos, transformando-os em objetos do desejo, de consumo obrigatório. Por esse motivo carregamos hoje nos bolsos, bolsas e mochilas o “futuro” tão festejado.<br />Todavia, não podemos reduzir-nos a meras vítimas de um aparelho midiático perverso, ou de um aparelho capitalista controlador. Há perversão, certamente, e controle, sem sombra de dúvida. Entretanto, desenvolvemos uma relação simbiótica de dependência mútua com os veículos de comunicação, que se estreita a cada imagem compartilhada e a cada dossiê pessoal transformado em objeto público de entretenimento.<br />Não mais como aqueles acorrentados na caverna de Platão, somos livres para nos aprisionar, por espontânea vontade, a esta relação sadomasoquista com as estruturas midiáticas, na qual tanto controlamos quanto somos controlados.","Ao escrever um artigo de opinião, o produtor precisa criar uma base de orientação linguística que permita alcançar os leitores e convencê-los com relação ao ponto de vista defendido. Diante disso, nesse texto, a escolha das formas verbais em destaque objetiva "
"41455ebb-7228-4b22-b55c-a5a540a63d46",humanas-51-2017,Ciências Humanas e suas Tecnologias - QUESTÃO 51 - 2017,"{""a"": ""ambiguidade do trabalho doméstico exercido pela ama de leite, desenvolvendo uma relação de proximidade e subordinação em relação aos senhores."", ""b"": ""integração dos escravos aos valores das classes médias, cultivando a família como pilar da sociedade imperial."", ""c"": ""melhoria das condições de vida dos escravos observada pela roupa luxuosa, associando o trabalho doméstico a privilégios para os cativos."", ""d"": ""esfera da vida privada, centralizando a ﬁgura feminina para aﬁrmar o trabalho da mulher na educação letrada dos infantes."", ""e"": ""distinção étnica entre senhores e escravos, demarcando a convivência entre estratos sociais como meio para superar a mestiçagem.""}",a,<img src='https://enemapi.erikna.com/images/2017/51.png' />,"A fotograﬁa, datada de 1860, é um indício da cultura escravista no Brasil, ao expressar a"
"41806afc-3381-4508-a1b5-63ba762aad61",matematica-172-2022,Matemática e suas Tecnologias - QUESTÃO 172 - 2022,"{""a"": ""Le = Lf/2"", ""b"": ""Le = Lf/4"", ""c"": ""Le = Lf"", ""d"": ""Le = 4Lf"", ""e"": ""Le = 8Lf""}",d,"Aluminosidade L de uma estrela está relacionada com o raio R e com a temperatura T dessa estrela segundo a Lei de Stean-Boltzmann: L = c ⋅ R^2 ⋅ T^4, em que c é uma  constante igual para todas as estrelas.<br />Considere duas estrelas E e F, sendo que a estrela E tem metade do raio da estrela F e o dobro da temperatura de F.<br />Indique por LE e LF suas respectivas luminosidades.",A relação entre as luminosidades dessas duas estrelas é dada por
"418c3977-93bf-4daf-a6f8-c14eab128d25",linguagens-05-2019,"Linguagens, Códigos e suas Tecnologias - Questão 05 Espanhol - 2019","{""a"": ""incentivar inovações em reciclagem para a construção de máquinas."", ""b"": ""propor a criação de objetos a partir de aparelhos descartados."", ""c"": ""divulgar o lançamento de produtos eletrônicos sustentáveis."", ""d"": ""problematizar o descarte inconsequente de equipamentos."", ""e"": ""alertar sobre as escolhas tecnológicas da população.""}",d,"El Hombre Electrónico<br />¿Cuántas veces has cambiado de móvil? ¿Cuántos ordenadores has tenido ya? ¿Tienes cámara digital, IPOD, Nintendo Wii y televisión de pantalla de plasma? Ordenadores, teléfonos móviles, GPS, walkmans, televisiones, lavadoras, tostadores, aspiradores y un larguísimo etcétera. Todos usamos aparatos eléctricos que tarde o temprano se convertirán en residuos.  El Hombre Electrónico mide 7 metros de altura y pesa 3,3 toneladas. Es una escultura hecha con la cantidad de residuos eléctricos y electrónicos que un ciudadano medio (en el Reino Unido) tirará a la basura a lo largo de su vida, si se sigue consumiendo este tipo de productos al ritmo actual. El Hombre Electrónico ha sido diseñado por el escultor Paul Bomini con objetivo de aumentar la conciencia de los ciudadanos a la hora de consumir aparatos eléctricos. Esta campaña parte de la base de que todos compramos aparatos electrónicos como herramientas de trabajo u ocio, pero haciéndonos unas cuantas preguntas podemos inducir cambios en nuestro comportamiento que beneficiarán al medio ambiente, otras personas y a nosotros mismos: ¿Tienes algún aparato eléctrico o electrónico que no necesitas? ¿Podrías ser más responsable a la hora de comprar un nuevo producto electrónico? ¿Podrías reciclar o reparar estos productos una vez que se han quedado obsoletos o se han roto? ¿Intentas ahorrar energia en tu vida diaria?","Considerando a necessidade de assumir uma conduta mais responsável com o meio ambiente, Paul Bomini criou a escultura O homem eletrônico para"
"421842a2-0bcf-4b07-87ed-73889f3b76d1",matematica-160-2016,Matemática e suas Tecnologias - QUESTÃO 160 - 2016,"{""a"": ""28."", ""b"": ""21."", ""c"": ""2."", ""d"": ""7."", ""e"": ""14.""}",e,"Em um exame, foi feito o monitoramento dos níveis de duas substâncias presentes (A e B) na corrente sanguínea de uma pessoa, durante um período de 24 h, conforme o resultado apresentado na ﬁgura. Um nutricionista, no intuito de prescrever uma dieta para essa pessoa, analisou os níveis dessas substâncias, determinando que, para uma dieta semanal eﬁcaz, deverá ser estabelecido um parâmetro cujo valor será dado pelo número de vezes em que os níveis de A e de B forem iguais, porém, maiores que o nível mínimo da substância A durante o período de duração da dieta.<br /><img src='https://enemapi.erikna.com/images/2016/160.png' /><br />Considere que o padrão apresentado no resultado do exame, no período analisado, se repita para os dias subsequentes.","O valor do parâmetro estabelecido pelo nutricionista, para uma dieta semanal, será igual a"
"42201181-041d-46de-be9e-ea906a70e1ae",linguagens-117-2012,"Linguagens, Códigos e suas Tecnologias - QUESTÃO 117  - 2012","{""a"": ""os desvios linguísticos cometidos pelos personagens do texto."", ""b"": ""a importância de certos fenômenos gramaticais para o conhecimento da língua portuguesa."", ""c"": ""a distinção clara entre a norma culta e as outras variedades linguísticas."", ""d"": ""o relato fiel de episódios vividos por Cabeludinho durante as suas férias."", ""e"": ""a valorização da dimensão lúdica e poética presente nos usos coloquiais da linguagem.""}",e,"<strong>Cabeludinho</strong><br />Quando a Vó me recebeu nas férias, ela me apresentou aos amigos: Este é meu neto. Ele foi estudar no Rio e voltou de ateu. Ela disse que eu voltei de ateu. Aquela preposição deslocada me fantasiava de ateu. Como quem dissesse no Carnaval: aquele menino está fantasiado de palhaço. Minha avó entendia de regências verbais. Ela falava de sério. Mas todo-mundo riu. Porque aquela preposição deslocada podia fazer de uma informação um chiste. E fez. E mais: eu acho que buscar a beleza nas palavras é uma solenidade de amor. E pode ser instrumento de rir. De outra feita, no meio da pelada um menino gritou: Disilimina esse, Cabeludinho. Eu não disiliminei ninguém. Mas aquele verbo novo trouxe um perfume de poesia à nossa quadra. Aprendi nessas férias a brincar de palavras mais do que trabalhar com elas. Comecei a não gostar de palavra engavetada. Aquela que não pode mudar de lugar. Aprendi a gostar mais das palavras pelo que elas entoam do que pelo que elas informam. Por depois ouvi um vaqueiro a cantar com saudade: Ai morena, não me escreve / que eu não sei a ler. Aquele a preposto ao verbo ler, ao meu ouvir, ampliava a solidão do vaqueiro.","No texto, o autor desenvolve uma reflexão sobre diferentes possibilidades de uso da língua e sobre os sentidos que esses usos podem produzir, a exemplo das expressões “voltou de ateu”, “disilimina esse” e “eu não sei a ler”. Com essa reflexão, o autor destaca"
"42492b1a-b1d2-4fef-946a-ca78b44d5dcc",matematica-154-2018,Matemática e suas Tecnologias - QUESTÃO 154 - 2018,"{""a"": ""4 × 4."", ""b"": ""6 × 6."", ""c"": ""9 × 9."", ""d"": ""10 × 10."", ""e"": ""11 × 11""}",d,"Um designer de jogos planeja um jogo que faz uso de um tabuleiro de dimensão n × n, com n ≥ 2, no qual cada jogador, na sua vez, coloca uma peça sobre uma das casas vazias do tabuleiro. Quando uma peça é posicionada, a região formada pelas casas que estão na mesma linha ou coluna dessa peça é chamada de zona de combate dessa peça. Na figura está ilustrada a zona de combate de uma peça colocada em uma das casas de um tabuleiro de dimensão 8 × 8.<br /><img src='https://enemapi.erikna.com/images/2018/154.png' /><br />O tabuleiro deve ser dimensionado de forma que a probabilidade de se posicionar a segunda peça aleatoriamente, seguindo a regra do jogo, e esta ficar sobre a zona de combate da primeira, seja inferior a 1/5.",A dimensão mínima que o designer deve adotar para esse tabuleiro é
"42c1313d-5549-4dd2-8d11-781027b3add0",matematica-136-2018,Matemática e suas Tecnologias - QUESTÃO 136 - 2018,"{""a"": ""1."", ""b"": ""2."", ""c"": ""3."", ""d"": ""4."", ""e"": ""5.""}",a,"A Transferência Eletrônica Disponível (TED) é uma transação financeira de valores entre diferentes bancos. Um economista decide analisar os valores enviados por meio de TEDs entre cinco bancos (1, 2, 3, 4 e 5) durante um mês. Para isso, ele dispõe esses valores em uma matriz A = [aij ], em que 1 ≤ i ≤ 5 e 1 ≤ j ≤ 5, e o elemento aij corresponde ao total proveniente das operações feitas via TED, em milhão de real, transferidos do banco i para o banco j durante o mês. Observe que os elementos aii = 0, uma vez que TED é uma transferência entre bancos distintos. Esta é a matriz obtida para essa análise:<br /><img src='https://enemapi.erikna.com/images/2018/136.png' />","Com base nessas informações, o banco que transferiu a maior quantia via TED é o banco"
"430dad1c-9092-4d1b-ac9b-f72cb5fd26ab",linguagens-134-2012,"Linguagens, Códigos e suas Tecnologias - QUESTÃO 134  - 2012","{""a"": ""a digitalização dos textos é importante para que os leitores possam compreender seus romances."", ""b"": ""o conhecido autor de O guarani e Iracema foi importante porque deixou uma vasta obra literária com temática atemporal."", ""c"": ""a divulgação das obras de José de Alencar, por meio da digitalização, demonstra sua importância para a história do Brasil Imperial."", ""d"": ""a digitalização dos textos de José de Alencar terá importante papel na preservação da memória linguística e da identidade nacional."", ""e"": ""o grande romancista José de Alencar é importante porque se destacou por sua temática indianista.""}",d,"“Ele era o inimigo do rei”, nas palavras de seu biógrafo, Lira Neto. Ou, ainda, “um romancista que colecionava desafetos, azucrinava D. Pedro II e acabou inventando o Brasil”. Assim era José de Alencar (1829-1877), o conhecido autor de O guarani e Iracema, tido como o pai do romance no Brasil. Além de criar clássicos da literatura brasileira com temas nativistas, indianistas e históricos, ele foi também folhetinista, diretor de jornal, autor de peças de teatro, advogado, deputado federal e até ministro da Justiça. Para ajudar na descoberta das múltiplas facetas desse personagem do século XIX, parte de seu acervo inédito será digitalizada.","Com base no texto, que trata do papel do escritor José de Alencar e da futura digitalização de sua obra, depreende-se que"
"43232a3b-1410-4fdf-a138-f480c5eb1034",matematica-148-2016,Matemática e suas Tecnologias - QUESTÃO 148 - 2016,"{""a"": ""59"", ""b"": ""65"", ""c"": ""68"", ""d"": ""71"", ""e"": ""80""}",d,"Em uma cidade, o número de casos de dengue conﬁrmados aumentou consideravelmente nos últimos dias. A prefeitura resolveu desenvolver uma ação contratando funcionários para ajudar no combate à doença, os quais orientarão os moradores a eliminarem criadouros do mosquito Aedes aegypti, transmissor da dengue. A tabela apresenta o número atual de casos conﬁrmados, por região da cidade.<br /><img src='https://enemapi.erikna.com/images/2016/148.png' /><br />A prefeitura optou pela seguinte distribuição dos funcionários a serem contratados:<br />I. 10 funcionários para cada região da cidade cujo número de casos seja maior que a média dos casos conﬁrmados.<br />II. 7 funcionários para cada região da cidade cujo número de casos seja menor ou igual à média dos casos conﬁrmados.",Quantos funcionários a prefeitura deverá contratar para efetivar a ação?
"4334c0a9-15c0-4b50-8007-21a7cefd5f72",matematica-165-2013,Matemática e suas Tecnologias - QUESTÃO 165  - 2013,"{""a"": ""19,0"", ""b"": ""19,8"", ""c"": ""20,0"", ""d"": ""38,0"", ""e"": ""39,0""}",d,"A temperatura T de um forno (em graus centígrados) é reduzida por um sistema a partir do instante de seu desligamento (t = 0) e varia de acordo com a expressão T(t) = − (t^2 / 4) + 400, com t em minutos. Por motivos de segurança, a trava do forno só é liberada para abertura quando o forno atinge a temperatura de 39 ºC.","Qual o tempo mínimo de espera, em minutos, após se desligar o forno, para que a porta possa ser aberta?"
"4368bdc1-b8c5-47e7-a41a-c5fce07a0cd1",matematica-136-2014,Matemática e suas Tecnologias - QUESTÃO 136 - 2014,"{""a"": ""1 : 3."", ""b"": ""1 : 4."", ""c"": ""1 : 20."", ""d"": ""1 : 25."", ""e"": ""1 : 32.""}",d,"A Figura 1 representa uma gravura retangular com 8 m de comprimento e 6 m de altura.<br /><img src='https://enemapi.erikna.com/images/2014/136a.png' /><br />Figura 1<br />Deseja-se reproduzi-la numa folha de papel retangular com 42 cm de comprimento e 30 cm de altura, deixando livres 3 cm em cada margem, conforme a Figura 2.<br /><img src='https://enemapi.erikna.com/images/2014/136b.png' /><br />A reprodução da gravura deve ocupar o máximo possível da região disponível, mantendo-se as proporções da Figura 1.",A escala da gravura reproduzida na folha de papel é
"43a585cd-8ec6-471d-887c-6db695a3c955",linguagens-131-2015,"Linguagens, Códigos e suas Tecnologias - QUESTÃO 131 - 2015","{""a"": ""palavras emprestadas de língua estrangeira, de uso inusitado no português."", ""b"": ""expressões populares, que reforçam a proximidade entre o autor e o leitor."", ""c"": ""palavras polissêmicas, que geram ambiguidade."", ""d"": ""formas pronominais em primeira pessoa."", ""e"": ""repetições sonoras no final dos versos.""}",b,"Essa pequena<br />Meu tempo é curto, o tempo dela sobra<br />Meu cabelo é cinza, o dela é cor de abóbora<br />Temo que não dure muito a nossa novela, mas<br />Eu sou tão feliz com ela<br />Meu dia voa e ela não acorda<br />Vou até a esquina, ela quer ir para a Flórida<br />Acho que nem sei direito o que é que ela fala, mas<br />Não canso de contemplá-la<br />Feito avarento, conto os meus minutos<br />Cada segundo que se esvai<br />Cuidando dela, que anda noutro mundo<br />Ela que esbanja suas horas ao vento, ai<br />Às vezes ela pinta a boca e sai<br />Fique à vontade, eu digo, take your time<br />Sinto que ainda vou penar com essa pequena, mas<br />O blues já valeu a pena","O texto Essa pequena registra a expressão subjetiva do enunciador, trabalhada em uma linguagem informal, comum na música popular. Observa-se, como marca da variedade coloquial da linguagem presente no texto, o uso de"
"43b68300-8936-4afb-96fb-d5b2ccc3ab65",linguagens-92-2013,"Linguagens, Códigos e suas Tecnologias - QUESTÃO 92 Inglês - 2013","{""a"": ""“Lá na minha escola, aprendi a jogar capoeira para uma apresentação no Dia da Consciência Negra.”"", ""b"": ""“Outro dia assisti na TV uma reportagem sobre respeito à diversidade. Gente de todos os tipos, várias tribos. Curti bastante.”"", ""c"": ""“Eu me inscrevi no Programa Jovens Embaixadores para mostrar o que tem de bom em meu país e conhecer outras formas de ser.”"", ""d"": ""“Curto muito bater papo na internet. Meus amigos estrangeiros me ajudam a aperfeiçoar minha proficiência em língua estrangeira.”"", ""e"": ""“Pesquisei em sites de culinária e preparei uma festa árabe para uns amigos da escola. Eles adoraram, principalmente, os doces!”""}",c,"<strong>Do one thing for diversity and inclusion</strong><br />The United Nations Alliance of Civilizations (UNAOC) is launching a campaign aimed at engaging people around the world to Do One Thing to support Cultural Diversity and Inclusion. Every one of us can do ONE thing for diversity and inclusion; even one very little thing can become a global action if we all take part in it.<br />Simple things YOU can do to celebrate the World Day for Cultural Diversity for Dialogue and Development on May 21.<br />1. Visit an art exhibit or a museum dedicated to other cultures.<br />2. Read about the great thinkers of other cultures.<br />3. Visit a place of worship different than yours and participate in the celebration.<br />4. Spread your own culture around the world and learn about other cultures.<br />5. Explore music of a different culture.<br /> There are thousands of things that you can do, are you taking part in it?",Internautas costumam manifestar suas opiniões sobre artigos on-line por meio da postagem de comentários. O comentário que exemplifica o engajamento proposto na quarta dica da campanha apresentada no texto é:
"43f8c733-3b67-491e-b276-bb54043a291a",humanas-01-2015,Ciências Humanas e suas Tecnologias - QUESTÃO 01 - 2015,"{""a"": ""desertificação das áreas afetadas."", ""b"": ""poluição dos rios temporários."", ""c"": ""queimadas dos remanescentes vegetais."", ""d"": ""desmatamento das matas ciliares."", ""e"": ""contaminação das águas subterrâneas.""}",a,<img src='https://enemapi.erikna.com/images/2015/01.png' />,"No mapa estão representados os biomas brasileiros que, em função de suas características físicas e do modo de ocupação do território, apresentam problemas ambientais distintos. Nesse sentido, o problema ambiental destacado no mapa indica"
"43faf2f8-ddee-466c-b8ad-048a11faeb93",humanas-04-2016,Ciências Humanas e suas Tecnologias - QUESTÃO 04 - 2016,"{""a"": ""Frente pioneira."", ""b"": ""Zona de transição."", ""c"": ""Região polarizada."", ""d"": ""Área de conurbação."", ""e"": ""Periferia metropolitana.""}",c,"O Rio de Janeiro tem projeção imediata no próprio estado e no Espírito Santo, em parcela do sul do estado da Bahia, e na Zona da Mata, em Minas Gerais, onde tem influência dividida com Belo Horizonte. Compõem a rede urbana do Rio de Janeiro, entre outras cidades: Vitória, Juiz de Fora, Cachoeiro de Itapemirim, Campos dos Goytacazes, Volta Redonda - Barra Mansa, Teixeira de Freitas, Angra dos Reis e Teresópolis.",O conceito que expressa a relação entre o espaço apresentado e a cidade do Rio de Janeiro é:
"440784e0-a05e-4716-9c7c-0f5a407bbae5",matematica-146-2020,Matemática e suas Tecnologias - Questão 146 - 2020,"{""a"": "" Às segundas, quintas e sextas-feiras."", ""b"": "" Às terças e quintas-feiras e aos sábados."", ""c"": "" Às segundas, quartas e sextas-feiras."", ""d"": "" Às terças, quartas e sextas-feiras."", ""e"": "" Às terças e quartas-feiras e aos sábados.""}",c,"Para chegar à universidade, um estudante utiliza um metrô e, depois, tem duas opções:<br />• seguir num ônibus, percorrendo 2,0 km;<br />• alugar uma bicicleta, ao lado da estação do metrô, seguindo 3,0 km pela ciclovia.<br />O quadro fornece as velocidades médias do ônibus e da bicicleta, em km/h, no trajeto metrô−universidade.<br /><img src='https://enemapi.erikna.com/images/2020/146.png' />","A fim de poupar tempo no deslocamento para a universidade, em quais dias o aluno deve seguir pela ciclovia? "
"440f4811-d8ab-41e1-95b6-5e901f65193c",linguagens-119-2012,"Linguagens, Códigos e suas Tecnologias - QUESTÃO 119  - 2012","{""a"": ""o jornalista seleciona as informações mais importantes antes de publicá-las."", ""b"": ""o ser humano precisa de muito mais conhecimento do que a tecnologia pode dar."", ""c"": ""o problema da sociedade moderna é a abundância de informações e de liberdade de escolha."", ""d"": ""a oferta é incoerente com o tempo que as pessoas têm para digerir a quantidade de informação disponível."", ""e"": ""a utilização dos meios de informação acontece de maneira desorganizada e sem controle efetivo.""}",d,"A marcha galopante das tecnologias teve por primeiro resultado multiplicar em enormes proporções tanto a massa das notícias que circulam quanto as ocasiões de sermos solicitados por elas. Os profissionais têm tendência a considerar esta inflação como automaticamente favorável ao público, pois dela tiram proveito e tornam-se obcecados pela imagem liberal do grande mercado em que cada um, dotado de luzes por definição iguais, pode fazer sua escolha em toda liberdade. Isso jamais foi realizado e tende a nunca ser. Na verdade, os leitores, ouvintes, telespectadores, mesmo se se abandonam a sua bulimia*, não são realmente nutridos por esta indigesta sopa de informações e sua busca finaliza em frustração. Cada vez mais frequentemente, até, eles ressentem esse bombardeio de riquezas falsas como agressivo e se refugiam na resistência a toda ou qualquer informação.<br />O verdadeiro problema das sociedades pós-industriais não é a penúria**, mas a abundância. As sociedades modernas têm a sua disposição muito mais do que necessitam em objetos, informações e contatos. Ou, mais exatamente, disso resulta uma desarmonia entre uma oferta, não excessiva, mas incoerente, e uma demanda que, confusamente, exige uma escolha muito mais rápida a absorver. Por isso os órgãos de informação devem escolher, uma vez que o homem contemporâneo apressado, estressado, desorientado busca uma linha diretriz, uma classificação mais clara, um condensado do que é realmente importante.<br />(*) fome excessiva, desejo descontrolado.<br />(**) miséria, pobreza.","Com o uso das novas tecnologias, os domínios midiáticos obtiveram um avanço maior e uma presença mais atuante junto ao público, marcada ora pela quase simultaneidade das informações, ora pelo uso abundante de imagens. A relação entre as necessidades da sociedade moderna e a oferta de informação, segundo o texto, é desarmônica, porque"
